0.8365785,0.840552,0.8264027,0.8262956,0.8190972,0.8189613,0.8011311,0.7933466,0.7932581,0.7760749,0.7762156,0.7684109,0.7684668,0.7613975,0.7551707,0.7499157,0.7447003,0.7447249,0.7392433,0.7338119,0.7335891,0.7283956,0.7262862,0.7286808,0.7257987,0.7255133,0.7278276,0.7248412,0.7244542,0.7266686,0.7235759,0.7257245,0.7225609,0.7246384,0.7213993,0.7207626,0.72273,0.719376,0.7212687,0.7178379,0.71966,0.7161479,0.7178792,0.7142786,0.7132792,0.7148831,0.7111495,0.7126585,0.7088302,0.7102415,0.7063148,0.7049796,0.7062373,0.7021618,0.703301,0.6991019,0.7001203,0.6958128,0.6966965,0.6922505,0.6903648,0.6910285,0.6863683,0.686868,0.6820523,0.6823722,0.677387,0.6749128,0.674927,0.6696553,0.6694381,0.6639642,0.6634957,0.657767,0.6570119,0.6510186,0.647429,0.6462256,0.6398283,0.6383705,0.6317998,0.630286,0.6238881,0.6203927,0.62012,0.6158174,0.6178098,0.6159502,0.6200485,0.6196929,0.6246166,0.6245962,0.6270137,0.6318052,0.6314116,0.6358588,0.6350805,0.6391612,0.6379985,0.6391864,0.6427483,0.6436013,0.6417329,0.642261,0.6452036,0.6428584,0.6455117,0.6428673,0.6426562,0.6448867,0.6418107,0.6437607,0.6404057,0.6420702,0.6377338,0.6365162,0.6438534,0.650938,0.6624076,0.6739806,0.6729866,0.6860936,0.7139279,0.712948,0.7278398,0.7270674,0.7569376,0.7565082,0.7682639,0.7678965,0.7902597,0.7900181,0.7990581,0.7988523,0.8087688,0.816158,0.8159801,0.8230665,0.8296489,0.8295144,0.8450685,0.8449583,0.8503855,0.8583279,0.8582528,0.8581606,0.8670598,0.866984,0.8669012,0.8677005,0.8676122,0.8723563,0.8830503,0.8829959,0.8829293,0.8886867,0.8886319,0.8885726,0.8850042,0.8849398,0.8860791,0.8849049,0.8848551,0.8847986,0.8856309,0.8874981,0.8874366,0.8761839,0.8761085,0.8760601,0.8680603,0.8680139,0.8679476,0.8621497,0.8609002,0.8608066,0.8560781,0.855989,0.8535026,0.845848
0.8406224,0.8405424,0.8404889,0.8190963,0.8189863,0.818924,0.7933622,0.7933539,0.7850021,0.7849364,0.7762234,0.7683257,0.7614344,0.7614168,0.7547811,0.7548265,0.7447567,0.7393219,0.7393234,0.7337447,0.7295749,0.728522,0.7288096,0.7261435,0.7258998,0.728255,0.7253135,0.7276019,0.7245897,0.7268117,0.7237306,0.7232473,0.7253657,0.7221736,0.7242211,0.7209544,0.7229288,0.7195854,0.7214844,0.7180621,0.7172407,0.7190206,0.7154748,0.7171711,0.7135392,0.7151479,0.7114266,0.7103044,0.7117749,0.7105522,0.7066379,0.7053136,0.706576,0.7025046,0.7036527,0.6994672,0.6978588,0.6988202,0.6970814,0.6926467,0.6907721,0.6914468,0.6868007,0.684697,0.6851215,0.6802366,0.6804734,0.6780078,0.6728504,0.672769,0.667407,0.6645135,0.6614974,0.6609113,0.6550754,0.6542044,0.6506432,0.6444125,0.6405921,0.6366665,0.6352036,0.6287124,0.627422,0.6214437,0.6211638,0.6167747,0.6186007,0.6165215,0.6203968,0.6198491,0.6221229,0.6270044,0.6268467,0.6315969,0.6311817,0.6331056,0.6373729,0.6364075,0.6403275,0.6389972,0.6425843,0.6409085,0.6441818,0.6421813,0.6425865,0.6454157,0.6429526,0.6454986,0.6427435,0.645008,0.6419693,0.6413721,0.6432145,0.6397575,0.6416714,0.6368455,0.6441711,0.6512403,0.6626545,0.6666464,0.6817217,0.6983716,0.6970878,0.7129911,0.7119536,0.7436326,0.7568923,0.7564726,0.7682032,0.7798637,0.7795668,0.7899836,0.7897166,0.8089298,0.8087415,0.8085765,0.815969,0.8230344,0.8228941,0.8294866,0.8450457,0.8449542,0.8448418,0.858326,0.8582428,0.8581502,0.8628851,0.8669764,0.8668933,0.8676955,0.8676069,0.8723524,0.8830471,0.8829926,0.8829322,0.8855138,0.8886312,0.888572,0.8850048,0.8849469,0.8860736,0.8849137,0.8848488,0.8848,0.8856322,0.8875005,0.887439,0.8761861,0.8761235,0.8764448,0.8680851,0.8679949,0.8679506,0.8621526,0.8609042,0.8608327,0.85607,0.8535976,0.853508,0.845858
0.8406324,0.8405741,0.8404745,0.8335485,0.8190404,0.8105028,0.8104596,0.7933586,0.785005,0.7849389,0.7761347,0.7761815,0.7613384,0.7615015,0.7547073,0.7483681,0.7484829,0.7427077,0.7393152,0.7337793,0.7286977,0.7294909,0.7264385,0.7288398,0.7286048,0.7257059,0.7280347,0.7222194,0.7273304,0.7242923,0.7264866,0.7233776,0.725503,0.722321,0.7243752,0.721119,0.7231001,0.7197675,0.7216731,0.718262,0.7174497,0.7192367,0.7157026,0.714766,0.7164264,0.7127624,0.7143332,0.7105777,0.7120542,0.7082029,0.7095795,0.7056274,0.7042608,0.7054759,0.7013616,0.7024587,0.698228,0.6991988,0.6948435,0.6930514,0.693813,0.6892541,0.6898608,0.6851525,0.6855898,0.6807192,0.6809707,0.675923,0.6733781,0.6733144,0.6679686,0.6676678,0.6621047,0.6615469,0.6557344,0.6523488,0.6513697,0.6451754,0.6439321,0.637527,0.636124,0.6322149,0.6259276,0.622504,0.6222079,0.6177304,0.6193943,0.6170992,0.6182429,0.6225219,0.6221378,0.6244068,0.6291895,0.6288758,0.6334581,0.632852,0.6371226,0.6361658,0.6401034,0.6387932,0.6398564,0.6433131,0.6415001,0.6446537,0.6425264,0.64539,0.642962,0.642964,0.6454043,0.6425442,0.6447049,0.6415643,0.6434422,0.6400239,0.6420918,0.6368682,0.6435315,0.6558853,0.6536417,0.6673195,0.6818485,0.6807343,0.6971384,0.7129511,0.7276634,0.7435969,0.7430449,0.7564299,0.7682536,0.7798289,0.7795286,0.7899538,0.8005091,0.8002995,0.8087305,0.8085364,0.8154606,0.8230149,0.822863,0.8388379,0.8450438,0.8449424,0.8448296,0.8583179,0.8582261,0.8581416,0.8628773,0.8669703,0.866894,0.8676834,0.8676033,0.87235,0.8830452,0.8829907,0.8829303,0.8855175,0.8886245,0.8885772,0.8849987,0.8849472,0.8860744,0.884915,0.8848499,0.884801,0.8856439,0.887493,0.88745,0.8761752,0.8761247,0.8764474,0.8680873,0.868019,0.8679299,0.8609806,0.8608847,0.8608351,0.8583958,0.8536022,0.8535123,0.8534508
0.848596,0.8405823,0.8336327,0.8335316,0.81905,0.8105124,0.8104681,0.8007125,0.8006401,0.7760761,0.7760456,0.7679328,0.7679238,0.7602701,0.7547089,0.7484512,0.7484902,0.7427226,0.7368796,0.7366642,0.7305558,0.7305339,0.7265558,0.7262759,0.7286766,0.7257864,0.7281217,0.7251626,0.7274314,0.7244028,0.726604,0.7235043,0.7230021,0.7250989,0.7218902,0.7239151,0.7232676,0.7199457,0.7192215,0.7184582,0.7202925,0.7194493,0.7159271,0.7150007,0.7166685,0.7156553,0.7119586,0.7108533,0.7123377,0.7084996,0.7072483,0.7085811,0.7072247,0.7031799,0.7043461,0.7001886,0.6986035,0.6969559,0.6978703,0.6934642,0.6942371,0.6896928,0.6903119,0.6856185,0.6834592,0.6838202,0.6788783,0.679046,0.6739196,0.6738741,0.6685454,0.6656904,0.6652861,0.659619,0.6589504,0.6530372,0.6520948,0.6459353,0.6447387,0.6383795,0.634504,0.6331778,0.6269361,0.6260695,0.620696,0.6211997,0.6176528,0.617685,0.6211362,0.6202026,0.6246836,0.624331,0.6290377,0.6311845,0.6307055,0.6326019,0.6343429,0.638456,0.637333,0.6411276,0.639667,0.643151,0.6413651,0.6445503,0.6424541,0.6453508,0.6429573,0.6429938,0.6454694,0.6426467,0.6448429,0.6417408,0.6410779,0.6428481,0.6383029,0.6412627,0.643845,0.6561635,0.6539543,0.6670945,0.6822383,0.6917062,0.7109616,0.7100391,0.7276149,0.7268915,0.7429919,0.7544622,0.7682287,0.7678577,0.7795088,0.7901689,0.8004811,0.8002695,0.8000857,0.8155962,0.8154249,0.8152758,0.822843,0.8388225,0.8387097,0.8449309,0.8525673,0.8524901,0.8582179,0.8629475,0.86287,0.8627845,0.8668811,0.8676889,0.8676091,0.8675293,0.8830436,0.8829891,0.8829222,0.8855156,0.888624,0.8885767,0.8849995,0.884948,0.8860819,0.8849092,0.8848516,0.8848026,0.8875485,0.8875045,0.8874522,0.8761772,0.8761267,0.8764614,0.8763881,0.8679999,0.8655591,0.8654909,0.8608885,0.8608387,0.8584006,0.8536079,0.8535303,0.8486737
0.8486172,0.8419632,0.8336436,0.833568,0.8249379,0.8105744,0.8006781,0.8007208,0.800645,0.7899882,0.7760382,0.7679238,0.7679989,0.7602007,0.7603313,0.7527333,0.7428205,0.7427331,0.7368954,0.7368541,0.7306794,0.726754,0.7287661,0.7263297,0.7287371,0.7258553,0.7281972,0.725247,0.7248922,0.7271339,0.7267107,0.7236206,0.7257591,0.722597,0.7220314,0.721429,0.7234237,0.7227469,0.7193972,0.7186429,0.7204842,0.7170153,0.7187751,0.7152225,0.7142625,0.7158936,0.7122095,0.713749,0.7126065,0.7087816,0.7075412,0.7062495,0.7075371,0.7061374,0.7020513,0.7005383,0.701593,0.6999562,0.6956303,0.6938637,0.6946479,0.690119,0.6907526,0.6860762,0.6865411,0.6817013,0.6819832,0.6769675,0.6744554,0.6718404,0.671701,0.6662827,0.6659025,0.6602569,0.6596177,0.6537309,0.6502761,0.6492407,0.6455467,0.6392304,0.6354041,0.6341305,0.6279275,0.6245526,0.6242267,0.6195913,0.6209663,0.6208063,0.6190139,0.6229233,0.6222302,0.6242708,0.6288978,0.6284736,0.6304765,0.6348836,0.6340951,0.6382161,0.6371046,0.64092,0.6394799,0.6429914,0.6412328,0.6418826,0.6449547,0.6427414,0.6455308,0.6430274,0.6429592,0.6453303,0.6424051,0.644496,0.6412938,0.6431006,0.6421901,0.6369473,0.6466056,0.6430439,0.6593095,0.6742119,0.6731673,0.6915788,0.711009,0.710023,0.7275745,0.7384875,0.7548507,0.7543967,0.7681904,0.7678152,0.7903705,0.7901345,0.7899274,0.8002568,0.8065007,0.8155632,0.8154142,0.8152522,0.8389006,0.8388081,0.8387051,0.8449098,0.8525574,0.8524801,0.8523934,0.8629335,0.8628556,0.8627797,0.8677574,0.867686,0.8675971,0.8675263,0.8830421,0.8829876,0.8829207,0.8855137,0.8886294,0.88857,0.8850066,0.884942,0.8860767,0.8849184,0.8848532,0.8848042,0.8875598,0.8874975,0.8874544,0.8873934,0.8765286,0.876454,0.8764022,0.8680247,0.8655626,0.8654718,0.8609141,0.8584797,0.8584247,0.8583335,0.848776,0.8486951
0.8486096,0.8419889,0.8336281,0.8250443,0.8249487,0.8249173,0.8145789,0.800726,0.7899731,0.7899228,0.7792876,0.7792689,0.7601575,0.7601959,0.7526942,0.7527668,0.7461728,0.7462293,0.7397321,0.7397277,0.7307108,0.7289604,0.7266508,0.7263852,0.7287993,0.725926,0.7282745,0.7253332,0.7249859,0.7272341,0.724193,0.726391,0.723637,0.725751,0.7225626,0.7246047,0.721342,0.7206759,0.7226062,0.7192285,0.718446,0.7202582,0.7167595,0.7184889,0.7149058,0.7165487,0.7128772,0.7117948,0.7132995,0.7094882,0.7108942,0.7069832,0.7082844,0.7042682,0.7054577,0.7013297,0.6997719,0.7007785,0.6964687,0.6973413,0.6928989,0.6936262,0.6890413,0.6869968,0.6874813,0.6852667,0.6803592,0.6779655,0.67807,0.6728813,0.6727675,0.6673704,0.6644429,0.663965,0.658224,0.6574841,0.6515028,0.6505039,0.6468423,0.6377642,0.6392896,0.6355011,0.6292935,0.6284143,0.6229315,0.623208,0.6193061,0.6189062,0.6194006,0.6231136,0.6222669,0.6267179,0.626255,0.630831,0.6303049,0.6321932,0.636484,0.6381006,0.6370199,0.6408744,0.6394733,0.643028,0.641312,0.6420066,0.6425534,0.6455302,0.6432161,0.6459122,0.6458918,0.6431525,0.6454306,0.6424142,0.6418358,0.6411176,0.6428264,0.638097,0.6493887,0.6464358,0.6599092,0.6746591,0.673316,0.6920388,0.6906351,0.7203395,0.7195199,0.7385176,0.7379364,0.7544297,0.7539462,0.7784222,0.7781647,0.7901363,0.7898896,0.8066599,0.8064944,0.8063151,0.8153843,0.831012,0.8308892,0.8387932,0.8386886,0.8459068,0.8525448,0.8524663,0.8523782,0.862929,0.8628428,0.8627633,0.8626478,0.8676669,0.8675948,0.8783805,0.8830333,0.882978,0.8829168,0.8854965,0.8886199,0.8885598,0.8849963,0.8849376,0.8860658,0.8849071,0.884841,0.8847913,0.8860511,0.8874947,0.8874322,0.8873897,0.8765018,0.8764473,0.8763839,0.8655894,0.8655397,0.8654476,0.8654026,0.8584534,0.8583972,0.8583243,0.8536862,0.8486632
0.8420239,0.8419608,0.8418671,0.8250347,0.8249686,0.8146318,0.8146256,0.8145491,0.7900441,0.789995,0.7794126,0.7794629,0.7691943,0.7692648,0.752906,0.7529527,0.7464381,0.7464719,0.7399909,0.732933,0.7330041,0.7272887,0.7271551,0.7293736,0.7265427,0.7289339,0.7260355,0.7257316,0.7280235,0.7276521,0.7246161,0.7268059,0.7236993,0.7231879,0.7252721,0.7220569,0.7214364,0.7234104,0.7227145,0.7193477,0.7185737,0.7203922,0.7195373,0.7131595,0.7177016,0.7140869,0.7156916,0.7146188,0.7108682,0.7123314,0.7084842,0.7072168,0.7085259,0.7045237,0.7057216,0.7016081,0.7026868,0.6984544,0.6967831,0.697666,0.693239,0.6939777,0.6894085,0.68999,0.6852667,0.6830705,0.6833887,0.6784085,0.6785297,0.6733592,0.6732647,0.6678868,0.6675575,0.6619567,0.6588104,0.6581005,0.6521485,0.6486377,0.6475642,0.6413153,0.6401002,0.6338222,0.6327251,0.6268057,0.626392,0.6215526,0.6200824,0.622061,0.6198505,0.6233906,0.6223867,0.6267162,0.6261562,0.6281463,0.6326218,0.6344886,0.6337014,0.6353116,0.6393253,0.6380959,0.6418208,0.6402811,0.6437156,0.6418723,0.6424493,0.6454568,0.6431748,0.6433268,0.6459164,0.6432127,0.6455244,0.6425449,0.6445757,0.6413225,0.6430677,0.6383756,0.6496509,0.6467472,0.6594619,0.6587933,0.6734568,0.7000232,0.6988328,0.7202939,0.7194718,0.738476,0.7378573,0.7647925,0.7644617,0.7783996,0.7781032,0.7778416,0.7962278,0.7960126,0.8064674,0.8062729,0.8061055,0.8309836,0.8308842,0.8387698,0.8459921,0.8458948,0.8525456,0.8524482,0.8569804,0.8568909,0.8628448,0.8627659,0.8626451,0.8676656,0.8675936,0.878372,0.878309,0.882978,0.8829169,0.8855025,0.888615,0.8885671,0.8849924,0.8849402,0.8860689,0.8849108,0.8848448,0.8847952,0.8860557,0.887499,0.887446,0.8880661,0.8765079,0.8764534,0.876379,0.8748677,0.8655246,0.8654771,0.8627176,0.8584814,0.8583866,0.8537737,0.8537161,0.8486756
0.8420545,0.8419569,0.8340958,0.8340054,0.8339593,0.8146398,0.8145972,0.8027279,0.8026758,0.8027077,0.779321,0.7794424,0.7691633,0.7692351,0.7596535,0.7597196,0.7513649,0.7464173,0.7399727,0.7329208,0.7328686,0.7293009,0.7291712,0.7267582,0.7265618,0.7263324,0.7286968,0.7257729,0.7280707,0.7250784,0.7273085,0.7242467,0.7264075,0.7232751,0.7227357,0.7247897,0.7215477,0.7235278,0.7228405,0.7166369,0.7213493,0.7205441,0.7170683,0.7161809,0.7178806,0.714278,0.7158896,0.7121978,0.7110884,0.712559,0.708725,0.7100949,0.7061596,0.7074223,0.7033796,0.7019047,0.7029929,0.6987754,0.6997362,0.6980101,0.693599,0.6917347,0.6924084,0.6877804,0.685684,0.6861083,0.6812348,0.6814728,0.6764175,0.6764516,0.6711988,0.6710103,0.6655436,0.6651151,0.6594207,0.6561782,0.6553726,0.6518895,0.6457549,0.6420903,0.638379,0.6372184,0.6336219,0.6277213,0.6247669,0.6249564,0.6233867,0.6173621,0.6228363,0.6211624,0.6250459,0.626735,0.6260775,0.6305242,0.6299034,0.6317378,0.6360091,0.6350786,0.6391024,0.6378844,0.6416293,0.6401105,0.6410049,0.6417546,0.6449328,0.6453993,0.64315,0.6433344,0.6459572,0.6458651,0.64306,0.6426931,0.6421887,0.644114,0.6433276,0.6389141,0.6518764,0.6493824,0.6631982,0.6624572,0.6794672,0.6783609,0.6988392,0.6976898,0.7194331,0.7185615,0.7477099,0.7472429,0.7643932,0.764056,0.7780626,0.7838587,0.7961805,0.7959933,0.7957724,0.8062603,0.8217254,0.8309676,0.8308676,0.8307417,0.8459802,0.8458825,0.8458038,0.8524494,0.8569642,0.8568909,0.8628392,0.8627177,0.8626322,0.8676727,0.8675826,0.8783727,0.8783069,0.8829775,0.8855509,0.8855017,0.8886154,0.8885677,0.8849943,0.8849421,0.8860712,0.8849137,0.8848556,0.8847901,0.8860594,0.8875024,0.88744,0.8880764,0.888018,0.8764583,0.8763838,0.8748744,0.8655303,0.8654828,0.8627245,0.8626772,0.8583938,0.8538015,0.8537247,0.853631
0.8474046,0.8419681,0.834107,0.8340363,0.8227713,0.8227448,0.8146039,0.8026866,0.8027194,0.7898166,0.7897909,0.7773322,0.769191,0.7595276,0.7596205,0.7512807,0.7513457,0.7437552,0.7437119,0.7355698,0.7357069,0.7276664,0.7293255,0.7267816,0.7292178,0.7289957,0.7261139,0.7258247,0.7281286,0.7251451,0.7273811,0.7243284,0.7264953,0.7233721,0.7228406,0.7222729,0.7242963,0.7236548,0.7203478,0.7196301,0.7215009,0.7180769,0.7198672,0.7163615,0.7154409,0.7171038,0.7160956,0.7124163,0.7139423,0.7101698,0.7089739,0.7077278,0.7090531,0.7077011,0.7036724,0.7048298,0.7006872,0.6991043,0.7000753,0.6957468,0.6939671,0.6947289,0.6928027,0.6881912,0.6887161,0.6839453,0.6842937,0.6793496,0.6769105,0.676963,0.6717297,0.6715623,0.6661166,0.6657124,0.6600417,0.6568258,0.6560514,0.6500449,0.6464967,0.6454154,0.6391947,0.6380746,0.6345088,0.6258367,0.6282026,0.6258075,0.6216097,0.6207846,0.6233054,0.6239917,0.6226839,0.624251,0.6285425,0.6278703,0.6322595,0.6315336,0.6357933,0.6348577,0.6388893,0.6376817,0.6388861,0.6425127,0.6408685,0.6416458,0.644854,0.6453512,0.6431332,0.6433512,0.6460063,0.6433748,0.6431815,0.6454225,0.6449523,0.6418717,0.6412441,0.6437596,0.6508489,0.6498917,0.6642,0.6629264,0.679763,0.6784356,0.6990919,0.7057335,0.7284055,0.7277136,0.7476774,0.7472255,0.7643771,0.7640353,0.7840639,0.7838323,0.7835818,0.7959526,0.7957627,0.8218139,0.8217063,0.82157,0.8308522,0.8383751,0.8459682,0.8458694,0.8457898,0.8570358,0.8569617,0.8568712,0.8567975,0.8627109,0.8626347,0.8625384,0.8675852,0.8783631,0.8783067,0.8829657,0.885551,0.8854954,0.8854337,0.8885623,0.8849892,0.8849367,0.886066,0.8860153,0.884842,0.8847882,0.886054,0.8874874,0.8874434,0.8880645,0.8880206,0.8764393,0.87493,0.8748652,0.874791,0.862809,0.8627131,0.8626651,0.8590186,0.8537703,0.8536922,0.8474655
0.8473923,0.8411654,0.8340808,0.8340088,0.8227988,0.822721,0.8104963,0.8027594,0.8027049,0.7898721,0.7898962,0.7773728,0.7774311,0.7662212,0.7662877,0.7514042,0.7514758,0.7438975,0.7438605,0.7359179,0.7356956,0.7296557,0.7277598,0.7270076,0.7268264,0.7292382,0.726365,0.7287105,0.72577,0.7254218,0.7301202,0.7246226,0.7241709,0.7263108,0.7231615,0.722603,0.7246348,0.7213766,0.7233335,0.7199988,0.7218783,0.7184653,0.7202644,0.7167704,0.7184858,0.7149072,0.7165351,0.7128683,0.7117802,0.7132683,0.7094607,0.7082267,0.709563,0.7082236,0.7042096,0.7027597,0.7038695,0.6996827,0.700667,0.6963549,0.6945906,0.6953681,0.6934588,0.6888651,0.6868012,0.6872574,0.6824206,0.6826941,0.6776773,0.6777508,0.6725384,0.6698102,0.6669706,0.6665925,0.6609453,0.6603223,0.6544484,0.6535878,0.6500636,0.6439086,0.6402601,0.6391613,0.6330584,0.6297002,0.6292379,0.6267586,0.6224302,0.6214425,0.6212562,0.6243032,0.6253684,0.6242905,0.6259703,0.6302956,0.6321221,0.6313765,0.6330929,0.6372581,0.636206,0.6375746,0.6413699,0.6424679,0.6408562,0.6416697,0.644915,0.6428764,0.6458467,0.6435288,0.6436494,0.6462068,0.646053,0.6403779,0.6453338,0.6447682,0.6415021,0.6397171,0.6430354,0.6516116,0.6638639,0.6654166,0.6849771,0.6835503,0.7067112,0.7057063,0.7283533,0.7276551,0.7476458,0.7471685,0.7698233,0.7695329,0.7691972,0.7837926,0.7835203,0.8116642,0.811547,0.8114145,0.8216714,0.8215634,0.8384416,0.8383606,0.8382684,0.845858,0.8501692,0.8500795,0.8569543,0.8568723,0.8567829,0.8627083,0.8626321,0.8625463,0.878425,0.8783683,0.878298,0.8829719,0.8855505,0.8854888,0.8854334,0.8885631,0.8849914,0.884939,0.8860751,0.8860111,0.884853,0.8861223,0.886058,0.8860015,0.887447,0.8880768,0.8880162,0.876455,0.8749245,0.8748705,0.8748074,0.8627937,0.8627431,0.8626489,0.8590266,0.8589301,0.8537202,0.847454
