0.2571554,0.04286304,0,0.0264957,0.7466102
0.7667207,0.04598016,0,0.01804538,0.7389594
0.7766073,0.04051191,0,0,0.737911
0.7771412,0.01117503,0,0,0.7418897
0.7609563,0.01083238,0.002187517,0,0.7439599
